Instance,Cell_Type,Output_Pin,Fanout,Worst_Slack,Path_Count
sub1_U218,AND2x2_bottom,sub1_U218/Y,2,208.897675,12
sub1_U219,AOI21xp5_bottom,sub1_U219/Y,1,219.710312,2
sub1_U22,AOI221xp5_bottom,sub1_U22/Y,1,571.947937,2
sub1_U220,OAI22xp5_bottom,sub1_U220/Y,1,219.710251,2
sub1_U221,AND2x2_bottom,sub1_U221/Y,2,198.015839,12
sub1_U222,AOI21xp5_bottom,sub1_U222/Y,1,229.062775,2
sub1_U223,OAI22xp5_bottom,sub1_U223/Y,1,229.062714,2
sub1_U224,OAI22xp5_bottom,sub1_U224/Y,1,55.743023,20
sub1_U225,AOI221xp5_bottom,sub1_U225/Y,1,227.439896,2
sub1_U226,OAI22xp5_bottom,sub1_U226/Y,1,227.439896,2
sub1_U227,OAI22xp5_bottom,sub1_U227/Y,1,68.713036,20
sub1_U228,AOI21xp5_bottom,sub1_U228/Y,1,232.828476,2
sub1_U229,OAI22xp5_bottom,sub1_U229/Y,1,232.828369,2
sub1_U23,AND2x2_bottom,sub1_U23/Y,1,646.580750,1
sub1_U230,OAI22xp5_bottom,sub1_U230/Y,1,112.816200,20
sub1_U231,AOI21xp5_bottom,sub1_U231/Y,1,237.642914,2
sub1_U232,OAI22xp5_bottom,sub1_U232/Y,1,237.642853,2
sub1_U233,OR5x1_bottom,sub1_U233/Y,1,55.743023,20
sub1_U234,AOI221xp5_bottom,sub1_U234/Y,1,235.287186,2
sub1_U235,OAI22xp5_bottom,sub1_U235/Y,1,235.287186,2
sub1_U236,NOR2x1_bottom,sub1_U236/Y,1,60.179695,20
sub1_U237,AOI21xp5_bottom,sub1_U237/Y,1,238.219894,2
sub1_U238,OAI22xp5_bottom,sub1_U238/Y,1,238.219894,2
sub1_U239,OAI21xp5_bottom,sub1_U239/Y,1,24.638735,20
sub1_U24,AOI221xp5_bottom,sub1_U24/Y,1,528.968872,2
sub1_U240,AOI21xp5_bottom,sub1_U240/Y,1,230.718277,2
sub1_U241,OAI22xp5_bottom,sub1_U241/Y,1,230.718277,2
sub1_U242,OAI22xp5_bottom,sub1_U242/Y,1,33.434921,20
sub1_U243,AOI221xp5_bottom,sub1_U243/Y,1,226.909439,2
sub1_U244,OAI22xp5_bottom,sub1_U244/Y,1,226.909439,2
sub1_U245,OAI22xp5_bottom,sub1_U245/Y,1,114.080856,20
sub1_U246,AOI21xp5_bottom,sub1_U246/Y,1,234.068985,2
sub1_U247,OAI22xp5_bottom,sub1_U247/Y,1,234.068985,2
sub1_U248,OAI22xp5_bottom,sub1_U248/Y,1,114.140976,20
sub1_U249,AOI21xp5_bottom,sub1_U249/Y,1,221.463730,2
sub1_U25,AND2x2_bottom,sub1_U25/Y,1,637.404480,1
sub1_U250,OAI22xp5_bottom,sub1_U250/Y,1,221.463730,2
sub1_U251,OR5x1_bottom,sub1_U251/Y,1,24.638735,20
sub1_U252,AOI221xp5_bottom,sub1_U252/Y,1,215.761017,2
sub1_U253,OAI22xp5_bottom,sub1_U253/Y,1,215.761017,2
sub1_U254,NAND2xp5_bottom,sub1_U254/Y,1,24.638735,20
sub1_U255,AOI21xp5_bottom,sub1_U255/Y,1,223.213776,2
sub1_U256,OAI22xp5_bottom,sub1_U256/Y,1,223.213776,2
sub1_U257,NOR2x1_bottom,sub1_U257/Y,1,25.304981,24
sub1_U258,AOI21xp5_bottom,sub1_U258/Y,1,230.179932,2
sub1_U259,OAI22xp5_bottom,sub1_U259/Y,1,230.179932,2
sub1_U26,AOI221xp5_bottom,sub1_U26/Y,1,571.453003,2
sub1_U260,NOR2x1_bottom,sub1_U260/Y,8,574.030029,16
sub1_U261,OAI21xp5_bottom,sub1_U261/Y,1,17.555235,24
sub1_U262,NAND2xp5_bottom,sub1_U262/Y,8,595.857178,8
sub1_U263,NAND2xp5_bottom,sub1_U263/Y,2,617.684875,8
sub1_U264,OAI22xp5_bottom,sub1_U264/Y,1,17.143898,24
sub1_U265,AOI221xp5_bottom,sub1_U265/Y,1,225.330536,2
sub1_U266,OAI22xp5_bottom,sub1_U266/Y,1,225.330536,2
sub1_U267,OAI22xp5_bottom,sub1_U267/Y,1,27.665037,24
sub1_U268,NAND2xp5_bottom,sub1_U268/Y,8,589.925903,8
sub1_U269,OAI22xp5_bottom,sub1_U269/Y,1,73.424294,24
sub1_U27,AND2x2_bottom,sub1_U27/Y,1,645.911194,1
sub1_U270,AOI21xp5_bottom,sub1_U270/Y,1,227.549820,2
sub1_U271,OAI22xp5_bottom,sub1_U271/Y,1,227.549866,2
sub1_U272,AOI21x1_bottom,sub1_U272/Y,8,529.008667,16
sub1_U273,AND2x2_bottom,sub1_U273/Y,22,519.745728,128
sub1_U274,AO21x1_bottom,sub1_U274/Y,8,568.078308,8
sub1_U275,OR5x1_bottom,sub1_U275/Y,1,17.143898,24
sub1_U276,NOR2x1_bottom,sub1_U276/Y,1,20.028090,24
sub1_U277,NOR2x1_bottom,sub1_U277/Y,1,574.029907,128
sub1_U278,AOI21xp5_bottom,sub1_U278/Y,1,218.877869,2
sub1_U279,OAI22xp5_bottom,sub1_U279/Y,1,218.877869,2
sub1_U28,AOI21xp5_bottom,sub1_U28/Y,1,214.048996,2
sub1_U280,OAI21xp5_bottom,sub1_U280/Y,1,-14.929613,24
sub1_U281,AOI21xp5_bottom,sub1_U281/Y,1,219.994247,2
sub1_U282,OAI22xp5_bottom,sub1_U282/Y,1,219.994247,2
sub1_U283,OAI22xp5_bottom,sub1_U283/Y,1,-6.785128,24
sub1_U284,OAI22xp5_bottom,sub1_U284/Y,1,72.701263,24
sub1_U285,AOI21xp5_bottom,sub1_U285/Y,1,218.840454,2
sub1_U286,OAI22xp5_bottom,sub1_U286/Y,1,218.840454,2
sub1_U287,OAI22xp5_bottom,sub1_U287/Y,1,72.696098,24
sub1_U288,AOI21xp5_bottom,sub1_U288/Y,1,217.839310,2
sub1_U289,OAI22xp5_bottom,sub1_U289/Y,1,217.839310,2
sub1_U29,OAI22xp5_bottom,sub1_U29/Y,1,214.048950,2
sub1_U290,OR5x1_bottom,sub1_U290/Y,1,-14.929613,24
sub1_U291,NAND2xp5_bottom,sub1_U291/Y,1,-14.929613,24
sub1_U292,AOI21xp5_bottom,sub1_U292/Y,1,221.743454,2
sub1_U293,OAI22xp5_bottom,sub1_U293/Y,1,221.743454,2
sub1_U294,NOR2x1_bottom,sub1_U294/Y,1,14.215518,22
sub1_U295,AOI21xp5_bottom,sub1_U295/Y,1,218.451035,2
sub1_U296,OAI22xp5_bottom,sub1_U296/Y,1,218.451035,2
sub1_U297,OAI21xp5_bottom,sub1_U297/Y,1,5.029532,22
sub1_U298,OAI22xp5_bottom,sub1_U298/Y,1,5.252576,22
sub1_U299,AOI21xp5_bottom,sub1_U299/Y,1,231.196732,2
sub1_U3,AO22x1_bottom,sub1_U3/Y,1,-13.301250,24
sub1_U30,NOR3xp33_bottom,sub1_U30/Y,1,589.925903,32
sub1_U300,OAI22xp5_bottom,sub1_U300/Y,1,231.196732,2
sub1_U301,OAI22xp5_bottom,sub1_U301/Y,1,118.684479,22
sub1_U302,AOI21xp5_bottom,sub1_U302/Y,1,230.851501,2
sub1_U303,OAI22xp5_bottom,sub1_U303/Y,1,230.851501,2
sub1_U304,OAI22xp5_bottom,sub1_U304/Y,1,60.736027,22
sub1_U305,OR5x1_bottom,sub1_U305/Y,1,5.029532,22
sub1_U306,AOI21xp5_bottom,sub1_U306/Y,1,236.719315,2
sub1_U307,OAI22xp5_bottom,sub1_U307/Y,1,236.719315,2
sub1_U308,NOR2x1_bottom,sub1_U308/Y,1,9.049039,22
sub1_U309,AOI21xp5_bottom,sub1_U309/Y,1,231.726807,2
sub1_U31,AOI21xp5_bottom,sub1_U31/Y,1,219.482101,2
sub1_U310,OAI22xp5_bottom,sub1_U310/Y,1,231.726807,2
sub1_U311,OAI21xp5_bottom,sub1_U311/Y,1,-24.987234,22
sub1_U312,OAI22xp5_bottom,sub1_U312/Y,1,-16.208813,22
sub1_U313,AOI21xp5_bottom,sub1_U313/Y,1,229.682556,2
sub1_U314,OAI22xp5_bottom,sub1_U314/Y,1,229.682556,2
sub1_U315,OAI22xp5_bottom,sub1_U315/Y,1,66.928490,22
sub1_U316,AOI21xp5_bottom,sub1_U316/Y,1,230.401642,2
sub1_U317,OAI22xp5_bottom,sub1_U317/Y,1,230.401642,2
sub1_U318,OAI22xp5_bottom,sub1_U318/Y,1,68.127670,22
sub1_U319,OR5x1_bottom,sub1_U319/Y,1,-24.987234,22
sub1_U32,OAI22xp5_bottom,sub1_U32/Y,1,219.482101,2
sub1_U320,AOI21xp5_bottom,sub1_U320/Y,1,221.604904,2
sub1_U321,OAI22xp5_bottom,sub1_U321/Y,1,221.604904,2
sub1_U322,NAND2xp5_bottom,sub1_U322/Y,1,-24.987234,22
sub1_U323,AOI21xp5_bottom,sub1_U323/Y,1,221.090652,2
sub1_U324,OAI22xp5_bottom,sub1_U324/Y,1,221.090652,2
sub1_U325,NOR2x1_bottom,sub1_U325/Y,1,-8.837153,22
sub1_U326,OAI21xp5_bottom,sub1_U326/Y,1,-18.162861,22
sub1_U327,AOI21xp5_bottom,sub1_U327/Y,1,227.773529,2
sub1_U328,OAI22xp5_bottom,sub1_U328/Y,1,227.773529,2
sub1_U329,OAI22xp5_bottom,sub1_U329/Y,1,-16.979946,22
sub1_U33,NOR3xp33_bottom,sub1_U33/Y,4,563.129333,32
sub1_U330,NAND2xp5_bottom,sub1_U330/Y,8,598.271851,8
sub1_U331,OAI22xp5_bottom,sub1_U331/Y,1,38.171162,22
sub1_U332,AOI21xp5_bottom,sub1_U332/Y,1,228.331360,2
sub1_U333,OAI22xp5_bottom,sub1_U333/Y,1,228.331360,2
sub1_U334,OAI22xp5_bottom,sub1_U334/Y,1,37.675697,22
sub1_U335,OR5x1_bottom,sub1_U335/Y,1,-18.162861,22
sub1_U336,NAND2xp5_bottom,sub1_U336/Y,8,578.348145,8
sub1_U337,NOR2x1_bottom,sub1_U337/Y,1,-13.621104,22
sub1_U338,NOR2x1_bottom,sub1_U338/Y,4,622.531555,32
sub1_U339,OAI21xp5_bottom,sub1_U339/Y,1,-47.732430,22
sub1_U34,AOI21xp5_bottom,sub1_U34/Y,1,215.472473,2
sub1_U340,OAI22xp5_bottom,sub1_U340/Y,1,277.505737,2
sub1_U341,OAI22xp5_bottom,sub1_U341/Y,1,278.288269,2
sub1_U342,OAI22xp5_bottom,sub1_U342/Y,1,283.519043,2
sub1_U343,OAI22xp5_bottom,sub1_U343/Y,1,295.562469,2
sub1_U344,OAI22xp5_bottom,sub1_U344/Y,1,297.216156,2
sub1_U345,OAI22xp5_bottom,sub1_U345/Y,1,275.442169,2
sub1_U346,OAI22xp5_bottom,sub1_U346/Y,1,281.675293,2
sub1_U347,OAI22xp5_bottom,sub1_U347/Y,1,286.916992,2
sub1_U348,OAI22xp5_bottom,sub1_U348/Y,1,-41.224579,22
sub1_U349,OAI22xp5_bottom,sub1_U349/Y,1,43.413300,22
sub1_U35,OAI22xp5_bottom,sub1_U35/Y,1,215.472473,2
sub1_U350,OAI22xp5_bottom,sub1_U350/Y,1,45.767281,22
sub1_U351,OAI22xp5_bottom,sub1_U351/Y,1,275.118591,2
sub1_U352,OAI22xp5_bottom,sub1_U352/Y,1,276.893402,2
sub1_U353,OAI22xp5_bottom,sub1_U353/Y,1,282.709534,2
sub1_U354,OAI22xp5_bottom,sub1_U354/Y,1,293.760010,2
sub1_U355,OAI22xp5_bottom,sub1_U355/Y,1,296.270111,2
sub1_U356,OAI22xp5_bottom,sub1_U356/Y,1,274.865906,2
sub1_U357,OAI22xp5_bottom,sub1_U357/Y,1,279.870850,2
sub1_U358,OAI22xp5_bottom,sub1_U358/Y,1,286.243530,2
sub1_U359,OR5x1_bottom,sub1_U359/Y,1,-47.732430,22
sub1_U36,INVx1_bottom,sub1_U36/Y,11,212.992798,22
sub1_U360,NAND2xp5_bottom,sub1_U360/Y,1,-47.732430,22
sub1_U361,NOR2x1_bottom,sub1_U361/Y,5,632.460815,32
sub1_U362,NOR2x1_bottom,sub1_U362/Y,1,43.320347,24
sub1_U363,OAI22xp5_bottom,sub1_U363/Y,1,275.143005,2
sub1_U364,OAI22xp5_bottom,sub1_U364/Y,1,276.120789,2
sub1_U365,OAI22xp5_bottom,sub1_U365/Y,1,281.672089,2
sub1_U366,OAI22xp5_bottom,sub1_U366/Y,1,294.436157,2
sub1_U367,OAI22xp5_bottom,sub1_U367/Y,1,296.097931,2
sub1_U368,OAI22xp5_bottom,sub1_U368/Y,1,273.628357,2
sub1_U369,OAI22xp5_bottom,sub1_U369/Y,1,279.807739,2
sub1_U37,AOI21xp5_bottom,sub1_U37/Y,1,215.946594,2
sub1_U370,OAI22xp5_bottom,sub1_U370/Y,1,284.571991,2
sub1_U371,OAI21xp5_bottom,sub1_U371/Y,1,32.172821,24
sub1_U372,OAI22xp5_bottom,sub1_U372/Y,1,32.524040,24
sub1_U373,AND2x2_bottom,sub1_U373/Y,4,611.934265,32
sub1_U374,NAND2xp5_bottom,sub1_U374/Y,1,579.387878,1
sub1_U375,NAND2xp5_bottom,sub1_U375/Y,1,580.423706,1
sub1_U376,NAND2xp5_bottom,sub1_U376/Y,1,579.726624,1
sub1_U377,NAND2xp5_bottom,sub1_U377/Y,1,579.653748,1
sub1_U378,A2O1A1Ixp33_bottom,sub1_U378/Y,1,576.330994,2
sub1_U379,OR2x2_bottom,sub1_U379/Y,1,595.354126,2
sub1_U38,OAI22xp5_bottom,sub1_U38/Y,1,215.946594,2
sub1_U380,OAI22xp5_bottom,sub1_U380/Y,1,141.557434,24
sub1_U381,OAI22xp5_bottom,sub1_U381/Y,1,85.838951,24
sub1_U382,OR5x1_bottom,sub1_U382/Y,1,32.172821,24
sub1_U383,NAND2xp5_bottom,sub1_U383/Y,2,203.612793,17
sub1_U384,AND2x2_bottom,sub1_U384/Y,4,203.612793,41
sub1_U385,NOR2x1_bottom,sub1_U385/Y,2,230.788635,73
sub1_U386,NAND4xp25_bottom,sub1_U386/Y,1,156.333237,100
sub1_U387,NOR2x1_bottom,sub1_U387/Y,1,40.412117,24
sub1_U388,OAI21xp5_bottom,sub1_U388/Y,1,-8.043733,24
sub1_U389,NOR2x1_bottom,sub1_U389/Y,6,167.949188,100
sub1_U39,NOR2x1_bottom,sub1_U39/Y,13,156.333221,17
sub1_U390,OAI22xp5_bottom,sub1_U390/Y,1,-5.849710,24
sub1_U391,OAI22xp5_bottom,sub1_U391/Y,1,93.562767,24
sub1_U392,OAI22xp5_bottom,sub1_U392/Y,1,93.176910,24
sub1_U393,OR5x1_bottom,sub1_U393/Y,1,-8.043733,24
sub1_U394,NAND2xp5_bottom,sub1_U394/Y,1,-8.043733,24
sub1_U395,NOR2x1_bottom,sub1_U395/Y,1,72.439278,24
sub1_U396,OAI21xp5_bottom,sub1_U396/Y,1,60.963455,24
sub1_U397,OAI22xp5_bottom,sub1_U397/Y,1,61.694038,24
sub1_U398,OAI22xp5_bottom,sub1_U398/Y,1,174.277985,24
sub1_U399,OAI22xp5_bottom,sub1_U399/Y,1,115.677299,24
sub1_U4,AO22x1_bottom,sub1_U4/Y,1,-35.023651,24
sub1_U40,AOI21xp5_bottom,sub1_U40/Y,1,212.992798,2
sub1_U400,OR5x1_bottom,sub1_U400/Y,1,60.963455,24
sub1_U401,NOR2x1_bottom,sub1_U401/Y,1,69.238228,24
sub1_U402,OAI21xp5_bottom,sub1_U402/Y,1,34.730885,24
sub1_U403,OAI22xp5_bottom,sub1_U403/Y,1,33.634930,24
sub1_U404,OAI22xp5_bottom,sub1_U404/Y,1,120.836952,24
sub1_U405,OAI22xp5_bottom,sub1_U405/Y,1,120.930847,24
sub1_U406,OR5x1_bottom,sub1_U406/Y,1,33.634930,24
sub1_U407,NAND2xp5_bottom,sub1_U407/Y,1,33.634930,24
sub1_U408,NOR2x1_bottom,sub1_U408/Y,1,15.646207,24
sub1_U409,OAI21xp5_bottom,sub1_U409/Y,1,2.220613,24
sub1_U41,OAI22xp5_bottom,sub1_U41/Y,1,212.992798,2
sub1_U410,OAI22xp5_bottom,sub1_U410/Y,1,4.370226,24
sub1_U411,OAI22xp5_bottom,sub1_U411/Y,1,64.366959,24
sub1_U412,OAI22xp5_bottom,sub1_U412/Y,1,55.901588,24
sub1_U413,OR5x1_bottom,sub1_U413/Y,1,2.220613,24
sub1_U414,NOR2x1_bottom,sub1_U414/Y,1,9.702572,24
sub1_U415,OAI21xp5_bottom,sub1_U415/Y,1,-34.958202,24
sub1_U416,OAI22xp5_bottom,sub1_U416/Y,1,-35.023651,24
sub1_U417,OAI22xp5_bottom,sub1_U417/Y,1,60.403515,24
sub1_U418,OAI22xp5_bottom,sub1_U418/Y,1,60.703609,24
sub1_U419,OR5x1_bottom,sub1_U419/Y,1,-35.023651,24
sub1_U42,INVx2_bottom,sub1_U42/Y,11,226.686447,22
sub1_U420,NAND2xp5_bottom,sub1_U420/Y,1,-35.023651,24
sub1_U421,OAI22xp5_bottom,sub1_U421/Y,1,146.049835,24
sub1_U422,OAI21xp5_bottom,sub1_U422/Y,1,92.653137,24
sub1_U423,OAI222xp33_bottom,sub1_U423/Y,1,19.607983,24
sub1_U424,OAI22xp5_bottom,sub1_U424/Y,1,41.365578,24
sub1_U425,OR4x1_bottom,sub1_U425/Y,1,19.607983,24
sub1_U426,NOR2x1_bottom,sub1_U426/Y,1,33.400227,24
sub1_U427,OAI21xp5_bottom,sub1_U427/Y,1,-11.064871,24
sub1_U428,OAI22xp5_bottom,sub1_U428/Y,1,-13.301250,24
sub1_U429,OAI22xp5_bottom,sub1_U429/Y,1,86.895294,24
sub1_U43,AOI21xp5_bottom,sub1_U43/Y,1,215.163666,2
sub1_U430,OAI22xp5_bottom,sub1_U430/Y,1,85.625977,24
sub1_U431,OR5x1_bottom,sub1_U431/Y,1,-13.301250,24
sub1_U432,NAND2xp5_bottom,sub1_U432/Y,1,-13.301250,24
sub1_U433,INVx1_bottom,sub1_U433/Y,4,187.516617,76
sub1_U434,NAND4xp75_bottom,sub1_U434/Y,10,574.029968,80
sub1_U435,XNOR2xp5_bottom,sub1_U435/Y,1,680.426697,1
sub1_U436,INVx1_bottom,sub1_U436/Y,1,734.062439,1
sub1_U437,INVx1_bottom,sub1_U437/Y,1,680.426697,3
sub1_U438,INVx1_bottom,sub1_U438/Y,1,711.397034,1
sub1_U439,INVx1_bottom,sub1_U439/Y,1,680.426758,2
sub1_U44,OAI22xp5_bottom,sub1_U44/Y,1,215.163727,2
sub1_U440,INVx1_bottom,sub1_U440/Y,1,686.451660,1
sub1_U441,INVx1_bottom,sub1_U441/Y,8,617.762207,8
sub1_U442,INVx1_bottom,sub1_U442/Y,8,616.795898,8
sub1_U443,INVx1_bottom,sub1_U443/Y,3,203.612793,17
sub1_U444,INVx1_bottom,sub1_U444/Y,1,630.056519,8
sub1_U445,INVx3_bottom,sub1_U445/Y,35,156.333221,100
sub1_U446,INVx1_bottom,sub1_U446/Y,9,156.333221,100
sub1_U447,INVx1_bottom,sub1_U447/Y,8,645.315613,8
sub1_U448,INVx1_bottom,sub1_U448/Y,8,632.460876,8
sub1_U449,INVx1_bottom,sub1_U449/Y,4,198.015839,76
sub1_U45,INVx1_bottom,sub1_U45/Y,11,212.861679,22
sub1_U450,INVx2_bottom,sub1_U450/Y,12,169.431152,100
sub1_U46,AOI21xp5_bottom,sub1_U46/Y,1,228.253357,2
sub1_U47,OAI22xp5_bottom,sub1_U47/Y,1,228.253418,2
sub1_U48,INVx1_bottom,sub1_U48/Y,11,212.090622,22
sub1_U49,AOI21xp5_bottom,sub1_U49/Y,1,228.090485,2
sub1_U5,AO22x1_bottom,sub1_U5/Y,1,33.634930,24
sub1_U50,OAI22xp5_bottom,sub1_U50/Y,1,228.090439,2
sub1_U51,INVx1_bottom,sub1_U51/Y,11,222.191437,22
sub1_U52,AOI21xp5_bottom,sub1_U52/Y,1,230.061798,2
sub1_U53,OAI22xp5_bottom,sub1_U53/Y,1,230.061752,2
sub1_U54,INVx1_bottom,sub1_U54/Y,11,227.439896,22
sub1_U55,AOI21xp5_bottom,sub1_U55/Y,1,230.275970,2
sub1_U56,OAI22xp5_bottom,sub1_U56/Y,1,230.275970,2
sub1_U57,INVx1_bottom,sub1_U57/Y,11,229.783417,22
sub1_U58,AOI21xp5_bottom,sub1_U58/Y,1,228.733261,2
sub1_U59,OAI22xp5_bottom,sub1_U59/Y,1,228.733261,2
sub1_U6,AO22x1_bottom,sub1_U6/Y,1,-8.043733,24
sub1_U61,AOI21xp5_bottom,sub1_U61/Y,1,229.721909,2
sub1_U62,OAI22xp5_bottom,sub1_U62/Y,1,229.721909,2
sub1_U64,AOI21xp5_bottom,sub1_U64/Y,1,217.810883,2
sub1_U65,OAI22xp5_bottom,sub1_U65/Y,1,217.810883,2
sub1_U67,AOI21xp5_bottom,sub1_U67/Y,1,217.149017,2
sub1_U68,OAI22xp5_bottom,sub1_U68/Y,1,217.148972,2
sub1_U7,AO22x1_bottom,sub1_U7/Y,1,-47.732487,22
sub1_U70,AOI21xp5_bottom,sub1_U70/Y,1,222.866226,2
sub1_U71,OAI22xp5_bottom,sub1_U71/Y,1,222.866226,2
sub1_U73,NAND2xp5_bottom,sub1_U73/Y,8,595.744324,8
sub1_U74,INVx1_bottom,sub1_U74/Y,11,213.610352,22
sub1_U75,AOI21xp5_bottom,sub1_U75/Y,1,223.320358,2
sub1_U76,OAI22xp5_bottom,sub1_U76/Y,1,223.320312,2
sub1_U78,NAND2xp5_bottom,sub1_U78/Y,8,563.129333,8
sub1_U79,NAND2x1_bottom,sub1_U79/Y,9,599.377869,8
sub1_U8,AO22x1_bottom,sub1_U8/Y,1,-24.987234,22
sub1_U80,AOI221xp5_bottom,sub1_U80/Y,1,215.863876,2
sub1_U81,OAI22xp5_bottom,sub1_U81/Y,1,215.863876,2
sub1_U83,AOI221xp5_bottom,sub1_U83/Y,1,216.025696,2
sub1_U84,OAI22xp5_bottom,sub1_U84/Y,1,216.025696,2
sub1_U86,AOI221xp5_bottom,sub1_U86/Y,1,214.726288,2
sub1_U87,OAI22xp5_bottom,sub1_U87/Y,1,214.726288,2
sub1_U89,AOI221xp5_bottom,sub1_U89/Y,1,218.416122,2
sub1_U9,AO22x1_bottom,sub1_U9/Y,1,-14.929613,24
sub1_U90,OAI22xp5_bottom,sub1_U90/Y,1,218.416122,2
sub1_U91,NAND2xp5_bottom,sub1_U91/Y,1,187.957581,12
sub1_U92,AOI221xp5_bottom,sub1_U92/Y,1,213.701721,2
sub1_U93,OAI22xp5_bottom,sub1_U93/Y,1,213.701721,2
sub1_U94,NAND2xp5_bottom,sub1_U94/Y,1,192.103256,12
sub1_U95,AOI221xp5_bottom,sub1_U95/Y,1,212.861679,2
sub1_U96,OAI22xp5_bottom,sub1_U96/Y,1,212.861679,2
sub1_U98,AOI221xp5_bottom,sub1_U98/Y,1,217.285751,2
sub1_U99,OAI22xp5_bottom,sub1_U99/Y,1,217.285751,2
sub1_add_246_U1_1_1,HAxp5_bottom,sub1_add_246_U1_1_1/CON,1,680.426697,4
sub1_add_246_U1_1_1,HAxp5_bottom,sub1_add_246_U1_1_1/SN,1,734.062439,1
sub1_add_246_U1_1_2,HAxp5_bottom,sub1_add_246_U1_1_2/CON,1,680.426697,3
sub1_add_246_U1_1_2,HAxp5_bottom,sub1_add_246_U1_1_2/SN,1,711.397034,1
sub1_add_246_U1_1_3,HAxp5_bottom,sub1_add_246_U1_1_3/CON,1,680.426758,2
sub1_add_246_U1_1_3,HAxp5_bottom,sub1_add_246_U1_1_3/SN,1,686.451660,1
sub1_data_reg_reg_0_,DFFASRHQNx1_bottom,sub1_data_reg_reg_0_/QN,2,564.222778,46
sub1_data_reg_reg_100_,DFFASRHQNx1_bottom,sub1_data_reg_reg_100_/QN,3,516.285950,48
sub1_data_reg_reg_101_,DFFASRHQNx1_bottom,sub1_data_reg_reg_101_/QN,3,501.386047,96
sub1_data_reg_reg_102_,DFFASRHQNx1_bottom,sub1_data_reg_reg_102_/QN,3,505.115295,100
sub1_data_reg_reg_103_,DFFASRHQNx1_bottom,sub1_data_reg_reg_103_/QN,3,510.034119,100
sub1_data_reg_reg_104_,DFFASRHQNx1_bottom,sub1_data_reg_reg_104_/QN,2,565.335754,47
sub1_data_reg_reg_105_,DFFASRHQNx1_bottom,sub1_data_reg_reg_105_/QN,2,564.255981,47
sub1_data_reg_reg_106_,DFFASRHQNx1_bottom,sub1_data_reg_reg_106_/QN,2,521.009094,47
sub1_data_reg_reg_107_,DFFASRHQNx1_bottom,sub1_data_reg_reg_107_/QN,2,522.574341,47
sub1_data_reg_reg_108_,DFFASRHQNx1_bottom,sub1_data_reg_reg_108_/QN,2,520.056641,47
sub1_data_reg_reg_109_,DFFASRHQNx1_bottom,sub1_data_reg_reg_109_/QN,2,505.566467,95
sub1_data_reg_reg_10_,DFFASRHQNx1_bottom,sub1_data_reg_reg_10_/QN,2,512.138977,47
sub1_data_reg_reg_110_,DFFASRHQNx1_bottom,sub1_data_reg_reg_110_/QN,2,509.748749,100
sub1_data_reg_reg_111_,DFFASRHQNx1_bottom,sub1_data_reg_reg_111_/QN,2,518.769592,100
sub1_data_reg_reg_112_,DFFASRHQNx1_bottom,sub1_data_reg_reg_112_/QN,3,566.949341,48
sub1_data_reg_reg_113_,DFFASRHQNx1_bottom,sub1_data_reg_reg_113_/QN,3,563.567810,48
sub1_data_reg_reg_114_,DFFASRHQNx1_bottom,sub1_data_reg_reg_114_/QN,3,516.313416,48
sub1_data_reg_reg_115_,DFFASRHQNx1_bottom,sub1_data_reg_reg_115_/QN,3,516.079956,48
sub1_data_reg_reg_116_,DFFASRHQNx1_bottom,sub1_data_reg_reg_116_/QN,3,509.909271,48
sub1_data_reg_reg_117_,DFFASRHQNx1_bottom,sub1_data_reg_reg_117_/QN,3,497.971893,96
sub1_data_reg_reg_118_,DFFASRHQNx1_bottom,sub1_data_reg_reg_118_/QN,3,500.659729,100
sub1_data_reg_reg_119_,DFFASRHQNx1_bottom,sub1_data_reg_reg_119_/QN,3,507.634552,100
sub1_data_reg_reg_11_,DFFASRHQNx1_bottom,sub1_data_reg_reg_11_/QN,2,516.649658,47
sub1_data_reg_reg_120_,DFFASRHQNx1_bottom,sub1_data_reg_reg_120_/QN,2,563.886169,46
sub1_data_reg_reg_121_,DFFASRHQNx1_bottom,sub1_data_reg_reg_121_/QN,2,557.117432,46
sub1_data_reg_reg_122_,DFFASRHQNx1_bottom,sub1_data_reg_reg_122_/QN,2,516.927124,46
sub1_data_reg_reg_123_,DFFASRHQNx1_bottom,sub1_data_reg_reg_123_/QN,2,517.047241,46
sub1_data_reg_reg_124_,DFFASRHQNx1_bottom,sub1_data_reg_reg_124_/QN,2,508.952820,46
sub1_data_reg_reg_125_,DFFASRHQNx1_bottom,sub1_data_reg_reg_125_/QN,2,504.742432,94
sub1_data_reg_reg_126_,DFFASRHQNx1_bottom,sub1_data_reg_reg_126_/QN,2,504.998718,100
sub1_data_reg_reg_127_,DFFASRHQNx1_bottom,sub1_data_reg_reg_127_/QN,2,509.099548,100
sub1_data_reg_reg_12_,DFFASRHQNx1_bottom,sub1_data_reg_reg_12_/QN,2,519.313477,47
sub1_data_reg_reg_13_,DFFASRHQNx1_bottom,sub1_data_reg_reg_13_/QN,2,501.942261,95
sub1_data_reg_reg_14_,DFFASRHQNx1_bottom,sub1_data_reg_reg_14_/QN,2,507.559052,100
sub1_data_reg_reg_15_,DFFASRHQNx1_bottom,sub1_data_reg_reg_15_/QN,2,508.293030,100
sub1_data_reg_reg_16_,DFFASRHQNx1_bottom,sub1_data_reg_reg_16_/QN,3,554.691589,48
